PROVINCE,PROVINCE_C,DISTRICT,DISTRICT_C,TEHSIL,TEHSIL_C,Union Council,UC_C
Punjab,6,Multan,622,Shujabad,62204,Punjani,600458
Punjab,6,Multan,622,Multan Saddar,62203,Qadir Pur Lar,600442
Punjab,6,Multan,622,Multan Saddar,62203,Qadir Pur Ran Town,600443
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Qadir Pur,600600
Punjab,6,Jhang,612,Shorkot,61203,Qaim Bharwana,600248
Punjab,6,Bahawalpur,603,Hasilpur,60302,Qaim Pur,600032
Punjab,6,Bahawalpur,603,Yazman,60304,Qaim Pur,600071
Punjab,6,Multan,622,Multan Saddar,62203,Qasba,600444
Punjab,6,Khushab,616,Quaidabad,61603,Quaidabad,600290
Punjab,6,Khushab,616,Quaidabad,61603,Quaidabad,600290
Punjab,6,Mianwali,621,Mianwali,62102,Qurashian,600362
Punjab,6,Layyah,618,Chaubara,61801,Rafique Abad,600299
Punjab,6,Khushab,616,Noorpur,61602,Rahdari,600281
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Rahim Yar Khan,600658
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Rahim Yar Khan,600658
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Rahimabad,600688
Punjab,6,Multan,622,Shujabad,62204,Raja Ram,600459
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Rajanpur,600659
Punjab,6,Rajanpur,629,Rajanpur,62903,Rakh Fazil Pur,600716
Punjab,6,Muzaffargarh,623,Jatoi,62302,Ram Pur,600487
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Raman,600016
Punjab,6,Multan,622,Multan Saddar,62203,Rana Wahan,600445
Punjab,6,Multan,622,Multan City,62202,Rangeel Pur,600410
Punjab,6,Khushab,616,Noorpur,61602,Rangpur,600282
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Rangpur,600557
Punjab,6,Jhang,612,Ahmedpur Sial,61201,Ranjeet Kot,600190
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Ranjhe Khan,600689
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Ranjhe Khan,600689
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Ranman,600160
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Ranman,600160
Punjab,6,Jhang,612,Jhang,61202,Rashidpur,600224
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Rasool Pur,600690
Punjab,6,Multan,622,Shujabad,62204,Rasul Pur,600460
Punjab,6,Jhang,612,Jhang,61202,Ratta Matta,600225
Punjab,6,Khushab,616,Khushab,61601,Roda,600268
Punjab,6,Jhang,612,Jhang,61202,Rodu Sultan,600226
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Rohlan Wali,600558
Punjab,6,Rajanpur,629,Rojhan,62904,Rojhan Sharqi (tower Chowk)uc,600723
Punjab,6,Rajanpur,629,Rojhan,62904,Rojhan,600724
Punjab,6,Rajanpur,629,Rojhan,62904,Rojhan,600724
Punjab,6,Rajanpur,629,Rojhan,62904,Rojhan,600724
Punjab,6,Rajanpur,629,Rojhan,62904,Rojhan,600724
Punjab,6,Rajanpur,629,Rojhan,62904,Rojhan,600724
Punjab,6,Mianwali,621,Mianwali,62102,Rokhri,600363
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Roshan Bhaint,600691
Punjab,6,Muzaffargarh,623,Jatoi,62302,Sabaiwala,600488
Punjab,6,Rajanpur,629,Rojhan,62904,Sabzani,600725
Punjab,6,Rajanpur,629,Rojhan,62904,Sabzani,600725
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Sadiqabad,600692
Punjab,6,Rajanpur,629,Rajanpur,62903,Sahan Wala,600717
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Sakhi Sarwar,600161
Punjab,6,Multan,622,Multan Saddar,62203,Saleh Mehey,600446
Punjab,6,Multan,622,Multan Saddar,62203,Saleh Mehey,600446
Punjab,6,Jhang,612,Ahmedpur Sial,61201,Samandoana,600191
Punjab,6,Khushab,616,Khushab,61601,Sandral,600269
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Sanjar,600017
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Sanjar,600017
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Sanjarpur,600693
Punjab,6,Layyah,618,Karor Lal Esan,61802,Sanu Wala,600309
Punjab,6,Layyah,618,Layyah,61803,Sarishtah Thal,600331
Punjab,6,Jhang,612,Jhang,61202,Satiana,600227
Punjab,6,Muzaffargarh,623,Alipur,62301,Seetpur,600474
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Sehja,600601
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Sehja,600601
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Shadan Lund,600162
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Shadi Khan Munda,600512
Punjab,6,Mianwali,621,Mianwali,62102,Shadia,600364
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Shah Jamal,600559
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Shah Jamal,600559
Punjab,6,Jhang,612,Jhang,61202,Shah Jeewana,600228
Punjab,6,Bahawalpur,603,Hasilpur,60302,Shah Pur,600033
Punjab,6,Bahawalpur,603,Hasilpur,60302,Shah Pur,600033
Punjab,6,Layyah,618,Karor Lal Esan,61802,Shah Pur,600310
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Shah Pur,600660
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Shah Sadar Din,600163
Punjab,6,Jhang,612,Shorkot,61203,Shah Sadiq Nahang,600249
Punjab,6,Mianwali,621,Mianwali,62102,Shahbaz Khel,600365
Punjab,6,Muzaffargarh,623,Jatoi,62302,Shahbaz Pur,600489
Punjab,6,Multan,622,Shujabad,62204,Shahpur Ubha,600461
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Shaidani Sharif,600632
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Shaidani Sharif,600632
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Sharif Chhajrah,600560
Punjab,6,Jhang,612,Ahmedpur Sial,61201,Sharifabad,600192
Punjab,6,Layyah,618,Karor Lal Esan,61802,Shaukatabad,600311
Punjab,6,Muzaffargarh,623,Jatoi,62302,Shehar Sultan City,600490
Punjab,6,Jhang,612,Jhang,61202,Sheikh Chhuhar,600229
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Sheikh Umar,600513
Punjab,6,Layyah,618,Chaubara,61801,Sher Garh,600300
Punjab,6,Multan,622,Multan Saddar,62203,Sher Shah,600447
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Sherin,600661
Punjab,6,Rajanpur,629,Rajanpur,62903,Shikar Pur,600718
Punjab,6,Bhakkar,604,Bhakkar,60401,Sial,600097
Punjab,6,Multan,622,Shujabad,62204,Sikandar Abad,600462
Punjab,6,Rajanpur,629,Rajanpur,62903,Sikhani Wala,600719
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Sinawan,600514
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Smena,600164
Punjab,6,Dera Ghazi Khan,607,Taunsa,60703,Sokar,600177
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Sonak,600662
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Sonak,600662
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Sonak,600662
Punjab,6,Mianwali,621,Mianwali,62102,Sowans,600366
Punjab,6,Mianwali,621,Isakhel,62101,Sultan Khel,600341
Punjab,6,Jhang,612,Jhang,61202,Sultan Pakhera,600230
Punjab,6,Muzaffargarh,623,Alipur,62301,Sultan Pur,600475
Punjab,6,Jhang,612,Jhang,61202,Sultanpur,600231
Punjab,6,Layyah,618,Karor Lal Esan,61802,Sumita,600312
Punjab,6,Bahawalpur,603,Khairpur Tamewali,60303,Syed Imam Shah,600042
Punjab,6,Bahawalpur,603,Yazman,60304,Syed Imam Shah,600072
Punjab,6,Mianwali,621,Isakhel,62101,Tabisar,600342
Punjab,6,Layyah,618,Layyah,61803,Tail Indus,600332
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Talairi,600561
Punjab,6,Khushab,616,Khushab,61601,Talokar,600270
Punjab,6,Mianwali,621,Isakhel,62101,Tani Khel,600343
Punjab,6,Multan,622,Multan City,62202,Taraf Mubarik Doim,600411
Punjab,6,Mianwali,621,Isakhel,62101,Tarag,600344
Punjab,6,Multan,622,Multan Saddar,62203,Tatepur,600448
Punjab,6,Mianwali,621,Mianwali,62102,Thamme Wali,600367
Punjab,6,Multan,622,Shujabad,62204,Thatha Ghulwan,600463
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Thatha Qureshi,600562
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Thatta Gurmani,600515
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Thul Khair Mohammad K,600663
Punjab,6,Rajanpur,629,Jampur,62902,Thul Shumali,600705
Punjab,6,Mianwali,621,Piplan,62103,Tibba Meharban Shah,600380
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Tibbi Gul Mohammad,600664
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Tibbi Gul Mohammad,600664
Punjab,6,Rajanpur,629,Jampur,62902,Tibbi Lundan,600706
Punjab,6,Dera Ghazi Khan,607,Taunsa,60703,Tibi Qaisarani,600178
Punjab,6,Mianwali,621,Isakhel,62101,Tola Bhangi Khel,600345
Punjab,6,Rajanpur,629,De-excluded Area Rajanpur,62901,Tribal Area,600694
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Trinda Gurgaij,600633
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Trinda Mohammad Panah,600634
Punjab,6,Dera Ghazi Khan,607,De-excluded Area D.g Khan,60701,Tuman Leghari,600131
Punjab,6,Dera Ghazi Khan,607,De-excluded Area D.g Khan,60701,Tuman Qaisrani,600132
Punjab,6,Jhang,612,Jhang,61202,Uchgal Imam,600232
Punjab,6,Khushab,616,Khushab,61601,Uchhali,600271
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Umarpur Janubi,600563
Punjab,6,Rajanpur,629,Rojhan,62904,Umer Kot,600726
Punjab,6,Rajanpur,629,Rojhan,62904,Umer Kot,600726
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Urban_1,600665
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Urban_2,600666
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Urban_3,600667
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Urban_4,600668
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Urban_5,600669
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Urban_6,600670
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Urban_7,600609
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Urban_8,600610
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Usman Koria,600576
Punjab,6,Khushab,616,Quaidabad,61603,Utra Janubi,600292
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Utra Sandaila,600577
Punjab,6,Khushab,616,Quaidabad,61603,Unknown,600291
Punjab,6,Multan,622,Multan City,62202,Unknown_1,600412
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Unknown_10,600602
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Unknown_11,600603
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_12,600516
Punjab,6,Bhakkar,604,Bhakkar,60401,Unknown_13,600098
Punjab,6,Bahawalpur,603,Yazman,60304,Unknown_14,600073
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Unknown_15,600018
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_16,600517
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Unknown_17,600019
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_18,600518
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_19,600519
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Unknown_2,600165
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Unknown_20,600020
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_21,600520
Punjab,6,Bahawalpur,603,Hasilpur,60302,Unknown_22,600034
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Unknown_23,600564
Punjab,6,Bahawalpur,603,Hasilpur,60302,Unknown_24,600035
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Unknown_25,600565
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Unknown_26,600566
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Unknown_27,600567
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Unknown_28,600568
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Unknown_29,600569
Punjab,6,Jhang,612,Jhang,61202,Unknown_3,600233
Punjab,6,Bahawalpur,603,Yazman,60304,Unknown_30,600074
Punjab,6,Bahawalpur,603,Yazman,60304,Unknown_31,600075
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_32,600521
Punjab,6,Bhakkar,604,Darya Khan,60402,Unknown_33,600108
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Unknown_34,600570
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Unknown_35,600571
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Unknown_36,600572
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Unknown_37,600573
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Unknown_38,600574
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Unknown_39,600575
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Unknown_4,600635
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_40,600522
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_41,600523
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_42,600524
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_43,600525
Punjab,6,Bahawalpur,603,Yazman,60304,Unknown_44,600076
Punjab,6,Bahawalpur,603,Yazman,60304,Unknown_45,600077
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_46,600526
Punjab,6,Bhakkar,604,Mankera,60404,Unknown_47,600126
Punjab,6,Bahawalpur,603,Yazman,60304,Unknown_48,600078
Punjab,6,Bahawalpur,603,Yazman,60304,Unknown_49,600079
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Unknown_5,600604
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_50,600527
Punjab,6,Bhakkar,604,Mankera,60404,Unknown_51,600127
Punjab,6,Bahawalpur,603,Yazman,60304,Unknown_52,600080
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_53,600528
Punjab,6,Bhakkar,604,Darya Khan,60402,Unknown_54,600109
Punjab,6,Bahawalpur,603,Yazman,60304,Unknown_55,600081
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_56,600529
Punjab,6,Bahawalpur,603,Yazman,60304,Unknown_57,600082
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_58,600530
Punjab,6,Bahawalpur,603,Yazman,60304,Unknown_59,600083
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Unknown_6,600605
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_60,600531
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Unknown_61,600532
Punjab,6,Bahawalpur,603,Yazman,60304,Unknown_62,600084
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Unknown_7,600606
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Unknown_8,600607
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Unknown_9,600608
Punjab,6,Mianwali,621,Isakhel,62101,Vanjari,600346
Punjab,6,Dera Ghazi Khan,607,Taunsa,60703,Veho Wa,600179
Punjab,6,Mianwali,621,Piplan,62103,Vichvin Bala,600381
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Wadoor,600166
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Wah Kohna,600671
Punjab,6,Rajanpur,629,Jampur,62902,Wah Lushari,600707
Punjab,6,Khushab,616,Khushab,61601,Waheer,600272
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Wahi Hussain,600021
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Wahi Hussain,600021
Punjab,6,Muzaffargarh,623,Jatoi,62302,Wains,600491
Punjab,6,Mianwali,621,Mianwali,62102,Wan Bhachran,600368
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Wan Patafi,600578
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Wandar,600533
Punjab,6,Rajanpur,629,Rajanpur,62903,Wang,600720
Punjab,6,Layyah,618,Karor Lal Esan,61802,Warah Serah,600313
Punjab,6,Khushab,616,Quaidabad,61603,Warchha,600293
Punjab,6,Jhang,612,Jhang,61202,Wasu Aastana,600234
Punjab,6,Mianwali,621,Mianwali,62102,Watta Khel,600369
Punjab,6,Muzaffargarh,623,Alipur,62301,Yakey Wali,600476
Punjab,6,Mianwali,621,Mianwali,62102,Yaru Khel,600370
Punjab,6,Mianwali,621,Mianwali,62102,Yaru Khel,600370
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Yaru,600167
Punjab,6,Bhakkar,604,Bhakkar,60401,Yousaf Shah,600099
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Zaffar Abad,600636
Sindh,8,Kashmore,808,Kashmore,80802,Sodhi,800183
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Ahmedpur East,600727
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Ali Kharak,600728
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Bahawalpur Khalwan,600729
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Bakhtiari,600730
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Bin Wala,600731
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Binwala,600732
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Chanab Rasoolpur,600733
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Chani Goth,600734
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Dhoor Kor,600735
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Dhoor Kot,600736
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Hatheji,600737
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Janu Wala,600738
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Khair Pur Dhaha,600739
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Khuda Bux Mehar,600740
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Khuram Pur,600741
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Kot Khalifa,600742
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Kotla Musa Khan,600743
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Kulab,600744
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Mahand,600745
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Mandhal,600746
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Mehrabwala,600747
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Mubarakpur,600748
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Mud Peer Wah,600749
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Nunari,600750
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Rajarhoo,600751
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Sukhail,600752
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Tibbi Izzat,600753
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Uch Bukhari,600754
Punjab,6,Bahawalpur,603,Ahmadpur East,60305,Uch Gilani,600755
Balochistan,7,Barkhan,702,Barkhan,70201,Baghao,700001
Balochistan,7,Barkhan,702,Barkhan,70201,Chuharkot,700002
Balochistan,7,Barkhan,702,Barkhan,70201,Eshani,700003
Balochistan,7,Barkhan,702,Barkhan,70201,Naharkot,700004
Balochistan,7,Barkhan,702,Barkhan,70201,Rakhni,700005
Balochistan,7,Barkhan,702,Barkhan,70201,Rarkan,700006
Balochistan,7,Barkhan,702,Barkhan,70201,Sadar Barkhan,700007
Balochistan,7,Jaffarabad,708,Gandakha,70801,Bagh Head,700008
Balochistan,7,Jaffarabad,708,Gandakha,70801,Gandakha,700009
Balochistan,7,Jaffarabad,708,Gandakha,70801,Karia Phari,700010
Balochistan,7,Jaffarabad,708,Gandakha,70801,Nushki Jadid,700011
Balochistan,7,Jaffarabad,708,Gandakha,70801,Qabula,700012
Balochistan,7,Jaffarabad,708,Gandakha,70801,Sobdarani,700013
Balochistan,7,Jaffarabad,708,Jhat Pat,70802,Band Mank,700014
Balochistan,7,Jaffarabad,708,Jhat Pat,70802,Cattle Farm,700015
Balochistan,7,Jaffarabad,708,Jhat Pat,70802,Dirgi,700016
Balochistan,7,Jaffarabad,708,Jhat Pat,70802,Ghari,700017
Balochistan,7,Jaffarabad,708,Jhat Pat,70802,Hafeezabad,700018
Balochistan,7,Jaffarabad,708,Jhat Pat,70802,Nasirabad,700019
Balochistan,7,Jaffarabad,708,Jhat Pat,70802,Noor Pur,700020
Balochistan,7,Jaffarabad,708,Jhat Pat,70802,Rojhan,700021
Balochistan,7,Jaffarabad,708,Jhat Pat,70802,Samoo,700022
Balochistan,7,Jaffarabad,708,Jhat Pat,70802,Unknown_62,700023
Balochistan,7,Jaffarabad,708,Sohbatpur,70803,(urban),700024
Balochistan,7,Jaffarabad,708,Sohbatpur,70803,Dirgi,700025
Balochistan,7,Jaffarabad,708,Sohbatpur,70803,Gandar,700026
Balochistan,7,Jaffarabad,708,Sohbatpur,70803,Hamid Pur,700027
Balochistan,7,Jaffarabad,708,Sohbatpur,70803,Khudadad,700028
Balochistan,7,Jaffarabad,708,Sohbatpur,70803,Noze Band,700029
Balochistan,7,Jaffarabad,708,Sohbatpur,70803,Sanhri,700030
Balochistan,7,Jaffarabad,708,Sohbatpur,70803,Sardar Sohbat Pur,700031
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_24,700032
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_25,700033
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_26,700034
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_27,700035
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_28,700036
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_29,700037
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_30,700038
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_31,700039
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_32,700040
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_33,700041
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_34,700042
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_35,700043
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_36,700044
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_37,700045
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_38,700046
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_39,700047
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_40,700048
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_41,700049
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_42,700050
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_43,700051
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_44,700052
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_45,700053
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_46,700054
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_47,700055
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_48,700056
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_49,700057
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_50,700058
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_51,700059
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_52,700060
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_53,700061
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_54,700062
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_55,700063
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_56,700064
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_57,700065
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_58,700066
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_59,700067
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_60,700068
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_61,700069
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_63,700070
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_64,700071
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_65,700072
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_66,700073
Balochistan,7,Jaffarabad,708,Usta Muhammad,70804,Unknown_7,700074
Balochistan,7,Killa Saifullah,716,Badinai,71601,Badinai,700075
Balochistan,7,Killa Saifullah,716,Kan Mehtarzai,71602,Kan Mehtar Zai,700076
Balochistan,7,Killa Saifullah,716,Kan Mehtarzai,71602,Kanchogi,700077
Balochistan,7,Killa Saifullah,716,Killa Saifullah,71603,Akhtar Zai,700078
Balochistan,7,Killa Saifullah,716,Killa Saifullah,71603,Killa Saifullah,700079
Balochistan,7,Killa Saifullah,716,Killa Saifullah,71603,Sheren Jogizai,700080
Balochistan,7,Killa Saifullah,716,Killa Saifullah,71603,Tabli,700081
Balochistan,7,Killa Saifullah,716,Loi Band,71604,Loiband,700082
Balochistan,7,Killa Saifullah,716,Loi Band,71604,Murgha Faqir Zai,700083
Balochistan,7,Killa Saifullah,716,Muslim Bagh,71605,Muslim Bagh,700084
Balochistan,7,Killa Saifullah,716,Muslim Bagh,71605,Nasia,700085
Balochistan,7,Killa Saifullah,716,Shinkai,71606,Akhtar Zai,700086
Balochistan,7,Killa Saifullah,716,Shinkai,71606,Batuzai,700087
Balochistan,7,Killa Saifullah,716,Shinkai,71606,Musafirpur,700088
Balochistan,7,Loralai,719,Duki,71901,Gharbi Looni,700089
Balochistan,7,Loralai,719,Duki,71901,Lakhi,700090
Balochistan,7,Loralai,719,Duki,71901,Nasirabad,700091
Balochistan,7,Loralai,719,Duki,71901,Saddar Duki,700092
Balochistan,7,Loralai,719,Duki,71901,Sharqi Looni,700093
Balochistan,7,Loralai,719,Duki,71901,Thal,700094
Balochistan,7,Loralai,719,Duki,71901,Unknown_5,700095
Balochistan,7,Loralai,719,Duki,71901,Unknown_6,700096
Balochistan,7,Loralai,719,Duki,71901,Unknown_8,700097
